           Lore1	           Lore2	          Lore10	         Lore100	
        0.457544	         0.99693	         0.57333	       -0.491922	
         3.14406	         2.15762	        0.154299	       -0.535161	
       -0.729017	        -1.65513	      -0.0647126	        0.692531	
         2.99162	         1.15346	        0.168096	        -15.4084	
        -494.978	        -243.901	        -48.7919	        -4.81677	
         1.33815	         2.29357	         1.01919	        -16.3413	
        0.671264	         1.02769	       -0.275095	        0.877896	
        -2.57316	         2.44046	         1.72411	        0.371768	
        -10.1446	        -4.78617	       -0.394036	     3.38104e-05	
        0.593997	        0.995982	         1.34111	        -1.31518	
        -1.84598	        -1.00118	        0.901825	       -0.222751	
       -0.839409	       -0.721871	         1.96303	       0.0686447	
        -5.72913	        -3.38906	         2.75798	       -0.364921	
        0.954798	      -0.0978728	        -1.26826	         1.54424	
        -1.30005	         -0.5903	        0.979869	         1.63657	
       -0.623361	      -0.0304385	        -5.00513	        -3.09835	
        -1.22795	         1.85838	        0.231452	         6.72215	
       -0.697766	       -0.510047	         0.21162	         3.64141	
         3.23961	         3.70539	        0.719649	        -0.77475	
       -0.172055	       -0.851913	        -0.41549	       -0.897277	
      -0.0851147	        -1.59728	         4.09278	         1.82114	
        0.331007	        0.249811	        0.239359	         1.14377	
         1.04817	         0.77574	       -0.462927	        0.413821	
        0.869826	         39.5365	         9.01493	       0.0554029	
         4.96309	         2.55101	        -47.9129	        -6.01709	
         1.01658	         0.60795	        -6.33019	        -1.05792	
        0.764424	         1.54772	       -0.991051	      0.00541729	
        -3.01774	       -0.839761	        -1.36353	        -2.71276	
        -1.43398	       -0.893278	        0.465753	        0.499318	
       -0.755848	        -8.17936	        -2.93724	         1.54245	
      -0.0583767	        0.189153	      -0.0716132	         1.28437	
       -0.235663	          1.0281	        -8.56538	       -0.414137	
      -0.0597071	        -10.4049	        -1.83617	        -1.01473	
         3.38153	         0.89785	      -0.0324134	         4.53255	
     -0.00290029	       -0.162356	         1.52747	         1.53941	
         1.31387	       -0.557954	        -0.82831	         1.05811	
       -0.960975	        -2.06855	        0.158684	        0.686913	
         -1.6284	         12.3088	       -0.435631	     -0.00888134	
        -8.61721	        -4.95408	         6.08475	         2.92643	
         35.3057	         17.6019	         2.87212	         2.07005	
         2.38593	        -162.487	        -31.1804	        -2.84371	
       -0.345637	         1.67952	        0.423599	        0.321103	
        0.580157	        0.733685	        -4.91316	       -0.560395	
         5.71976	         2.80949	        -5.59463	       -0.204969	
         0.22213	        0.341681	         2.03144	       0.0958603	
        -4.93371	        -1.59624	        0.172135	         5.01901	
         5.41105	         2.64195	        0.228074	         6.22439	
        0.304212	        0.785516	         2.95432	        0.248572	
       -0.852094	       0.0708938	         1.00925	         2.35169	
       -0.386381	         9.28684	          2.9673	         1.65778	
        0.682321	       -0.483288	       -0.168237	        0.671098	
       -0.698581	       -0.208542	       -0.339609	        0.895891	
         1.03212	      -0.0482521	         2.89237	       0.0266202	
      -0.0922214	       -0.155658	       -0.140868	         -1.1255	
        0.757952	       -0.855294	        0.282411	       -0.346171	
        0.890048	         0.31924	       -0.511435	        0.443468	
         6.78981	         4.55037	         2.96726	         1.76993	
         6.24212	         3.21642	        0.586982	        -2.69046	
      -0.0180233	        0.649103	        -2.64037	        -21.3268	
         1.27742	         1.81546	        0.616295	        0.705345	
        -0.85091	        -1.55865	        0.224232	        -1.98235	
       -0.298214	      -0.0948587	        0.703351	        -5.44348	
       -0.339842	        -1.05312	          0.4318	       -0.760595	
         76.3104	          37.835	         9.30916	         1.49061	
        0.757926	        0.627703	        -1.17089	       -0.177828	
        -1.08181	       -0.359588	       -0.755277	         10.7195	
         23.1236	            12.1	          3.0369	          10.736	
         76.7401	         37.5473	         7.30595	          1.2034	
       -0.100607	       -0.135787	        -4.59737	       -0.518346	
         1.04877	        -1.69004	        0.980689	        0.121645	
        -6.89596	           -2.91	      0.00640576	       -0.209149	
        -1.78826	        -1.70485	       -0.501778	       -0.209171	
       -0.392998	       -0.647825	       0.0313574	       -0.124017	
        0.478357	         1.21679	        -0.88438	       -0.837783	
        0.238531	       -0.709615	       -0.714818	        0.015736	
        0.226149	         1.80305	          3.2789	       -0.887123	
        0.650627	       -0.816127	       -0.250431	         5.01718	
          2.8015	        0.267019	       -0.850781	        0.210913	
         1.34829	         1.11805	        0.104622	       -0.376209	
        -1.02325	       -0.247756	       -0.401859	        0.110839	
        -6.49506	        -2.99011	       -0.576621	         2.14937	
         -1.5483	       -0.393616	        -1.54761	       -0.109428	
       0.0433519	       0.0152034	      -0.0736865	       -0.601527	
         4.61319	         2.43651	         2.13348	        0.175021	
       0.0477249	         10.8332	          -3.729	         -2.8828	
         6.60204	         3.02714	         1.10827	          6.8858	
        0.952562	         2.21108	         142.415	         9.81874	
        -2.16113	       -0.771826	        -14.2147	         1.07931	
        0.106271	         -2.0455	       -0.386603	        0.165762	
       -0.932973	       -0.812968	        0.105877	       -0.702373	
        0.532055	          3.4769	         1.68946	        0.308947	
         5.07974	         18.0907	         3.70335	         2.23705	
        -5.67913	        -2.42491	          1.2808	       -0.168462	
        -6.03973	        -3.74528	         22.0005	         1.27171	
       -0.647823	       -0.925156	        -4.08518	       -0.537699	
         4.76571	         2.73658	          2.1396	        0.264637	
        -0.82453	       -0.565924	         2.50006	        0.868895	
        -3.20653	        -1.29612	       -0.281278	         1.95643	
        0.303199	         1.36944	       -0.520978	         4.04525	
        0.220516	        -3.85541	        -1.36859	         1.96829	
       -0.840664	        0.188973	        0.375016	        -42.4163	
      -0.0745563	         16.6519	         3.33414	       -0.252535	
        0.178246	         375.794	         77.8614	         7.04577	
        -1.73544	        -3.69428	        0.543469	      -0.0787621	
        -5.78254	        -2.47477	        -21.5873	        -2.17907	
       -0.836007	      -0.0906257	         37.1923	         3.64859	
       -0.737471	       -0.130161	        -1.12998	         1.05522	
         1.59195	        0.488818	         1.10761	         3.19893	
         10.2109	         4.62328	        0.590559	         1.27063	
           6.706	        -1.95407	         6.63717	        -9.58075	
         1.01631	         1.14263	        -1.47573	       -0.414403	
         1.05241	       0.0986778	       -0.373712	        -12.3114	
         0.48478	        -2.13637	       0.0665169	         1.74379	
         -2.9013	        -1.32221	        -1.04533	       0.0532975	
        -2.47372	       -0.413552	        0.477546	        0.961859	
        0.644607	        0.214027	       -0.290977	        0.404727	
        -1.61172	        -1.87979	        -1.05049	       -0.325793	
         -12.069	        -5.24129	        -1.57671	       -0.477704	
         4.35348	         39.1883	         3.49258	        -1.38375	
         0.99759	          0.4555	         1.20505	        -0.31531	
        0.328223	      -0.0334288	        0.365136	        -0.39033	
        0.482233	       -0.043516	        -2.02328	        -1.36478	
           0.171	       -0.497946	       -0.930233	       -0.208361	
       -0.827065	       -0.802261	        -3.32888	         27.7427	
         1.70127	        0.468943	       -0.775102	       -0.661137	
        0.458512	      -0.0622695	      -0.0524464	        -1.04631	
        -2.96073	       -0.594346	       0.0353258	        0.507165	
        0.290676	          46.828	          8.7733	       -0.450616	
        -2.45964	        -3.61795	       -0.526316	         4.54925	
         1.25003	         0.70842	       0.0378368	         1.83693	
        -1.15728	        0.147658	        -6.91063	         -1.0563	
        -2.87454	       -0.838043	       -0.621924	        -1.02285	
        -2.61551	       -0.879941	      -0.0512269	        0.643656	
        -2.22452	        -1.16086	         1.16892	       -0.568997	
        0.374986	        0.240563	         -7.4111	          1.1346	
        -2.44562	       -0.585316	         2.07826	       -0.826178	
       -0.306675	       -0.620354	        -1.94582	       -0.440836	
         -28.727	         -15.306	        -6.84355	        -1.20121	
