           unif1	           unif2	          unif10	         unif100	
        0.147725	        0.531066	        0.425008	        0.456317	
        0.634279	        0.318535	        0.575277	        0.510186	
        0.287355	        0.572473	        0.412997	        0.523355	
        0.758772	        0.849198	        0.615898	        0.554624	
        0.313499	        0.175749	        0.470965	        0.471978	
        0.167651	        0.469096	        0.428859	        0.454678	
        0.527298	        0.402763	        0.585632	        0.501377	
        0.373773	        0.363204	        0.321515	        0.472699	
        0.263307	        0.225606	        0.470827	        0.547006	
        0.454892	         0.47203	        0.590014	        0.539891	
         0.95617	        0.892411	        0.619925	        0.540111	
        0.396703	        0.232734	        0.404941	        0.499903	
        0.718185	         0.59759	        0.600658	        0.544548	
        0.666585	        0.698857	        0.619148	        0.508152	
        0.568121	         0.67308	        0.452313	        0.475749	
        0.134481	        0.281064	        0.605622	        0.537785	
        0.922677	        0.934732	        0.533752	        0.524581	
        0.670073	        0.652915	        0.570868	        0.569006	
       0.0374791	       0.0409912	        0.454623	        0.454745	
        0.133886	        0.311113	         0.45593	        0.500896	
        0.750585	        0.609361	        0.619826	        0.504693	
        0.705943	        0.705327	         0.52042	        0.508632	
        0.531244	        0.446077	        0.510094	        0.501973	
        0.263304	        0.220296	        0.435775	        0.489973	
        0.203389	        0.398937	         0.51728	        0.496199	
        0.383971	        0.567318	         0.47572	        0.474298	
        0.935591	          0.6145	        0.412909	        0.485459	
        0.517627	        0.539355	        0.549467	        0.496593	
         0.69674	        0.625963	        0.496371	        0.499895	
        0.285038	        0.497401	        0.380614	        0.476811	
        0.923894	          0.5225	        0.478412	        0.486235	
        0.594389	        0.675448	        0.635831	        0.499666	
        0.659685	        0.515488	        0.530296	        0.514847	
        0.628147	        0.547666	        0.510144	        0.447814	
        0.742784	        0.738931	        0.528236	        0.450954	
        0.452891	        0.473558	        0.442701	        0.502988	
        0.265908	        0.358096	        0.418986	        0.484226	
        0.643178	        0.682756	        0.596189	        0.481224	
        0.317529	        0.404706	        0.449471	        0.492102	
        0.751308	        0.434809	        0.376536	        0.509803	
        0.820509	        0.704875	        0.478518	         0.47093	
        0.884747	         0.82513	        0.568773	        0.530725	
        0.132081	         0.36085	        0.560672	        0.541992	
        0.617163	        0.465507	        0.496947	        0.509928	
        0.527449	        0.538805	        0.352956	         0.47301	
        0.915976	        0.538747	        0.502591	        0.461143	
        0.269681	        0.307596	        0.584749	        0.511864	
        0.532626	        0.327778	        0.515529	        0.473629	
         0.49352	        0.283626	        0.484101	        0.458872	
       0.0500533	        0.189759	        0.349236	        0.465076	
        0.548083	        0.603572	        0.458137	        0.540085	
        0.127893	        0.503951	         0.56107	        0.511532	
        0.159887	       0.0893522	        0.471116	        0.502709	
        0.410048	        0.327723	        0.423675	        0.482748	
        0.483886	        0.718846	        0.519304	        0.540635	
        0.824492	        0.486131	        0.502506	         0.49003	
        0.511014	        0.379824	        0.372831	        0.453339	
        0.982984	        0.805954	        0.490657	        0.499647	
        0.101773	        0.354366	        0.433726	        0.486056	
       0.0382591	        0.104484	        0.421921	        0.466923	
        0.856105	        0.812488	        0.601177	        0.519922	
        0.913135	        0.678094	        0.535823	        0.561036	
        0.688816	        0.843092	        0.636643	        0.482387	
       0.0525155	        0.488873	        0.478634	        0.513481	
        0.516596	        0.578007	        0.618735	        0.535061	
        0.593697	        0.323951	        0.561788	        0.494232	
        0.397537	        0.258164	        0.512713	        0.505977	
        0.750667	        0.726117	        0.609289	        0.479216	
       0.0352248	        0.195332	        0.524758	        0.492452	
        0.548503	        0.506822	        0.356769	        0.489192	
        0.133796	        0.368232	        0.480469	        0.505616	
        0.730123	        0.367792	        0.506666	        0.518068	
        0.541782	        0.318063	        0.473844	        0.549145	
        0.300476	        0.363569	        0.459383	        0.547148	
       0.0303448	        0.490518	        0.500117	        0.494254	
        0.513581	        0.331285	        0.481511	        0.454364	
        0.505909	        0.585724	        0.445093	        0.472116	
        0.836772	        0.675756	        0.385956	        0.408979	
        0.701359	         0.78304	        0.560601	        0.522368	
        0.768009	        0.620751	        0.438202	        0.459933	
        0.459642	        0.598112	        0.536207	        0.509133	
        0.618632	        0.444472	        0.475464	        0.503844	
        0.688361	        0.567303	        0.404445	        0.463409	
        0.805934	        0.407239	         0.41904	        0.507639	
        0.407417	        0.375044	        0.509551	        0.483048	
        0.845114	        0.853567	         0.60254	        0.509954	
        0.428537	        0.453794	        0.488903	        0.507855	
        0.879208	        0.612162	        0.556896	        0.519984	
        0.927976	        0.744235	        0.622168	        0.457974	
        0.643209	        0.497805	        0.552688	        0.500052	
        0.680972	        0.520957	        0.625533	        0.507351	
        0.614563	        0.530419	        0.416951	        0.504185	
        0.623932	        0.377123	        0.529719	        0.510923	
        0.583062	        0.396812	        0.568948	        0.502173	
         0.70708	        0.833632	        0.547074	        0.468906	
         0.64675	        0.535039	        0.431383	        0.478544	
         0.14739	        0.410338	        0.609296	        0.542465	
